"code","iso","country","GPC.raw.1990","GPC.raw.1991","GPC.raw.1992","GPC.raw.1993","GPC.raw.1994","GPC.raw.1995","GPC.raw.1996","GPC.raw.1997","GPC.raw.1998","GPC.raw.1999","GPC.raw.2000","GPC.raw.2001","GPC.raw.2002","GPC.raw.2003","GPC.raw.2004","GPC.raw.2005","GPC.raw.2006","GPC.raw.2007","GPC.raw.2008","GPC.raw.2009","GPC.raw.2010","GPC.raw.2011","GPC.raw.2012","GPC.raw.2013","GPC.raw.2014","GPC.raw.2015","GPC.raw.2016","GPC.raw.2017","GPC.raw.2018","GPC.raw.2019"
678,"STP","Sao Tome and Principe",1837.68823358368,1838.98523957075,1822.57566965374,1820.04771371766,1837.42849307475,1857.7913951405,1844.419484033,1832.21910105537,1840.00326508442,1846.66415721845,1818.06096119376,1807.88924103085,1793.7086489325,1852.04816959041,1896.62671407087,2022.99562531282,2186.46408756177,2209.35166266485,2323.67113630615,2289.28904871055,2366.03757833484,2439.73657851065,2484.24832125085,2548.20121020419,4211.56630926415,4249.90946276036,4309.27558051917,4402.67164780753,4501.47633063732,NA
682,"SAU","Saudi Arabia",42700.4213941748,47530.9753126691,47967.7656701872,46033.4838135601,45144.0630543006,44209.9132682166,44434.1139420723,44060.4441731163,44473.262504615,41928.0744849348,43280.8661298086,41670.3138555438,39376.3096158721,42532.5492262074,44575.5780367266,45709.5738697032,45675.9217969558,45251.9436074697,46772.7254740887,44533.5677705087,45428.2102549944,48473.7092080943,49541.417812049,49359.4928364861,49731.7792971432,50467.0001159779,50163.6281963092,48803.965556768,49100.6563426031,NA
686,"SEN","Senegal",2323.34584980437,2312.31261571952,2272.31022007102,2235.64880817832,2173.36145707664,2229.56044455893,2217.59321724765,2232.26842342426,2309.09191594921,2398.95004044504,2417.82539580607,2468.52693100182,2424.86838980824,2523.67034161205,2605.43792049149,2682.44330380725,2677.92765672152,2736.88419114508,2772.5525455713,2754.75497424184,2775.70191359995,2739.33565520458,2800.41159666478,2799.96241986012,2902.50733244393,3001.8191071633,3104.24448348457,3232.31016489578,3356.33591022565,NA
688,"SRB","Serbia",NA,NA,NA,NA,NA,7349.09278679567,7534.86641986101,8098.87166945288,8327.23336703922,7342.28806019535,7937.31277349,8347.94177447304,8950.20716499275,9365.29824206043,10236.3877329345,11309.7488612773,11934.2607678612,12754.3798017071,13533.2028243101,13216.4000369815,13366.6444856354,13746.9266841334,13719.6561285524,14185.3727282565,14025.5892380081,14345.5316051985,14902.5598714478,15289.1099289758,16049.2790508046,NA
690,"SYC","Seychelles",14216.5298976404,14415.6709830086,15377.3130604256,15993.4303983738,15448.3363262815,15097.1940013843,15608.9013551796,17272.0949576041,18360.9216606183,18340.8281570607,18453.1097708875,18018.2413480849,17687.6411169656,16835.7729500782,16416.5608678926,17812.279948313,19086.4536945142,20968.2166760999,20064.3023983281,19764.8070873946,20365.1189331513,22556.5825709346,22618.0123889571,23540.380506005,24221.1443467474,24856.5597944915,25630.7102400461,26415.8067041232,27114.0154914523,NA
694,"SLE","Sierra Leone",1248.39930401293,1269.27010222848,1028.16622586394,1046.81747785998,1031.0003741916,949.805081491658,964.51129043635,903.086328020996,909.517865646899,875.354307093973,908.706205578843,820.701636773406,993.279268994786,1036.66208981027,1057.69349373423,1063.90846449143,1073.91987930045,1129.38207386737,1162.4090578286,1172.86273371154,1208.04872063315,1255.45303814858,1413.88133993363,1669.13127790833,1707.09733472883,1326.20550445645,1376.39747367487,1403.79108768936,1421.46941800711,NA
702,"SGP","Singapore",34911.7400005395,36201.8875476659,37463.0091887676,40714.2171449773,43835.78329326,45586.3131721796,47040.9305815124,49272.279488095,46580.951009327,48855.2557105569,52356.6398332617,50418.4200837562,51916.1612024984,55077.1503874103,59732.9585425316,62638.9528496285,66176.0579058253,69202.6589326629,66842.1501280166,64934.7993104454,73060.9445998786,76034.3340635206,77492.6311959496,79919.2623645823,81965.3610711639,83341.5748975964,84704.2809301268,87760.3681474445,90091.4151726293,NA
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32875.2767469379,34108.5957592644,36340.2446386765,35563.8488231822,34092.6521856189,33640.7957676895,32819.2424812219,32017.7666381358,28882.7956693037,NA,NA
703,"SVK","Slovakia",NA,NA,11679.5962479221,11856.3191829742,12542.5446931801,13236.6761994921,14083.0884710114,14890.1123025473,15476.2771713413,15444.1159871352,15645.4417138526,16184.1028454534,16920.0652583465,17862.2671839439,18809.0243471225,20052.8657447578,21754.990990079,24104.4633608486,25426.4459241974,24007.285179919,25357.0631213864,26049.7923842016,26498.5125794967,26647.6260161967,27354.5252236851,28646.301506308,29216.9037786867,30058.6295624233,31226.4464427041,NA
705,"SVN","Slovenia",18982.9254243286,17282.4575588397,16362.1817065241,16867.5745689466,17786.7588607195,18513.297430524,19118.2307776278,20110.683637401,20815.5398886065,21909.9072646776,22647.367359408,23339.0460888444,24127.3035593505,24826.5604051356,25892.2046304357,26829.0723106414,28280.3863268342,30085.6904076774,31092.4416240514,28486.7953606416,28743.9659973341,28931.3837141518,28108.6605109845,27781.6100807741,28522.582640367,29131.0429291971,30018.4459250622,31448.8539123851,32728.4011872245,NA
90,"SLB","Solomon Islands",1883.02276730891,1940.61464144439,2125.81922351523,2148.44289565685,2280.2990564709,2399.13376500101,2370.08044788083,2271.56015332029,2248.79573874274,2177.23894318738,1816.51027224028,1627.08687912495,1539.80295047611,1597.39038268349,1633.53170927833,1680.38847971779,1755.42979237075,1841.61153059255,1928.48304894235,1794.95185566824,1871.11766103684,2064.59580340548,2102.19021377221,2107.74680489256,2097.37663960096,2093.50248521472,2104.00355707391,2124.77319054665,2149.82503398787,NA
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,"ZAF","South Africa",9900.21523278757,9560.79766735363,9125.74953082457,9014.28254458919,9089.38769703121,9174.01385891886,9386.08925760084,9462.90671498119,9358.95415451751,9441.71620167287,9700.61662522288,9830.58458078776,10066.3163514762,10237.1243284942,10573.826674953,10994.8782990321,11465.2153707747,11924.7985801772,12142.2458006899,11790.2747652325,11973.1504778322,12179.1741881803,12253.2173642835,12357.6986867129,12388.2566577708,12345.9288035405,12214.9547703948,12214.5713485741,12144.6942047756,NA
410,"KOR","South Korea",11632.5985558147,12710.5997442147,13356.0292258218,14126.2535194184,15272.297435483,16566.4157034687,17655.5314536141,18526.581379357,17386.9868151211,19216.1414689039,20756.7798971433,21530.2633630352,22997.1871439252,23549.3664532734,24605.5348610405,25516.8241870414,26697.0326128913,28013.7044173449,28588.3721177633,28642.8379022062,30352.1048190304,31228.5106952266,31776.8970259682,32548.7155154883,33425.6895931417,34177.6544703222,35020.4115062331,35938.3742161468,36776.5192834919,NA
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3295.49740179984,3308.17334381306,3355.53162803545,3094.90684056547,1622.02271973695,1792.21400299512,1817.59826523767,1597.09091103261,NA,NA,NA,NA
724,"ESP","Spain",23797.9262640789,24341.7861675576,24447.944373538,24070.6249969559,24527.2223375196,25092.5642806877,25653.0861017714,26491.6475419908,27541.2206908032,28661.5492016703,30030.5541740908,30995.7605154631,31395.6213385381,31752.355107136,32183.7773026324,32800.3205527497,33573.6908249406,34145.9617790787,33903.6729869111,32340.0790850804,32244.0003944715,31867.9732396862,30904.7875316404,30561.1575530925,31076.8617156992,32293.7596624387,33244.9530988234,34125.8082669422,34830.5444428723,NA
144,"LKA","Sri Lanka",3613.16006708598,3734.11447805658,3854.21673217039,4076.94640112359,4264.88599888322,4462.84813946005,4601.06589066959,4868.31979521956,5071.32827023094,5261.45415535132,5543.18980925726,5418.81811326156,5589.10397904103,5871.35194346432,6138.96155115844,6469.47070538764,6912.17243647483,7327.63654331731,7708.49468386564,7925.95417566246,8502.88946500841,9155.65879207135,9980.02270677107,10238.7122615563,10646.802268597,11077.5973945364,11447.4152021947,11705.8437834093,11955.4997097489,NA
275,"PSE","State of Palestine",NA,NA,NA,NA,3236.19636824262,3314.76116279982,3208.11989948587,3517.56995431349,3920.32000968822,4137.84386377844,3688.34210113564,3260.54467926006,2781.34197978374,3091.16637072217,3324.83440684827,3590.93517385068,3363.80570536277,3495.04252198952,3606.89983826492,3816.16507033625,4019.48506667714,4405.77857347917,4568.50907041581,4559.03225887243,4445.30747041337,4493.61207984613,4600.68539961299,4651.72364458842,4576.43249715838,NA
729,"SDN","Sudan",2242.6141955431,2325.20803462918,2386.23195203383,2403.14341221867,2343.01468380154,2405.57477911221,2477.26548152908,2670.96685560767,2721.61879555703,2741.7088341784,2846.37005601768,2955.95740177456,3065.53432383258,3217.9193277594,3259.4949635623,3420.38077327267,3679.92450422542,4015.30165241446,4236.89645767698,4280.64408541473,4331.55427784928,4149.66163774315,4074.02250123862,4152.24947525657,4161.89506238384,4262.23362226171,4356.78413105344,4435.8570954933,4230.48386614063,NA
740,"SUR","Suriname",10417.0044016651,10495.257916302,10345.6095224785,9486.14108919702,9649.17652634382,9501.85685331668,9460.65603311825,9868.94765916173,9971.4444873644,9714.50901731208,9801.33186564403,10092.3380921282,10253.239058621,10771.7153852569,11551.4940123506,11931.496369202,12477.0888502683,12963.8425788566,13345.854231688,13590.6853938242,14130.5487619727,14788.0679987466,15015.7227033505,15285.4533061068,15158.8191968362,14488.0253254679,13543.1668809036,13636.2755079176,13762.8018565847,NA
752,"SWE","Sweden",30871.5776646884,30310.4820583836,29784.1010321902,28999.9426984353,29938.2938690005,30972.4146079146,31422.5335304389,32377.8129094447,33738.7033288239,35165.8418876187,36820.8370346,37261.1669243816,37955.7206684531,38663.5449296051,40177.8504076417,41176.3466168308,42829.8932078697,43972.0492786085,43525.1086821029,41327.6262517909,43512.861586767,44503.6732364594,43896.9290108978,44000.035719139,44762.4902964529,46249.6858530882,46774.3032291721,47261.3001516208,47717.6647412546,NA
756,"CHE","Switzerland",48181.7385204722,47147.5224090316,46610.1731020241,46129.4252819611,46344.2437591055,46256.9769083588,46301.7896497727,47271.3211047303,48540.2340933429,49128.0086104194,50776.003645134,51117.8373110562,50815.1035332005,50459.4498153431,51505.0748531172,52770.4286667097,54531.998551805,56269.1020230329,56755.8066574887,54805.5461987086,55866.3251091003,56183.8216241817,56149.6897680864,56535.7566946345,57218.0232319132,57324.6853510821,57678.8655906998,58171.4127491857,59317.3239900639,NA
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",14167.3355106811,15395.5560928425,16590.8325897803,17675.325190415,19018.0528278779,20200.7822364006,21189.5539249388,22152.4880613308,22796.5911354722,24037.7123754026,25252.6583606145,24529.4601244502,25356.8928815073,26066.0925389748,27818.7041101159,29830.0127875674,31926.9934173649,34103.0051184118,34225.8218790356,33187.647685079,36429.480829288,38086.1717192612,39005.0312767228,39729.8435304955,65070.4321168657,64796.9526916099,65181.2220730115,67241.9837736625,69665.3677379871,71505.2462018253
762,"TJK","Tajikistan",3661.34021335374,3327.81289678806,2319.00716062684,1907.21066794584,1478.28458842953,1275.50119156066,1046.77762007988,1048.76812641899,1088.18211285093,1111.42520569557,1185.2194406002,1277.77187002118,1392.37799109972,1517.4667021702,1644.45564116681,1720.93088622516,1806.76541553961,1908.35557495284,2017.25644138433,2051.7267111766,2138.29186268136,2245.78533483223,2359.55252653696,2476.01418146755,2580.24756032413,2670.18020232316,2784.67660979973,2923.67371765289,3061.07072145518,NA
834,"TZA","Tanzania",1502.66938199007,1483.60799735412,1442.20811695122,1411.13171544821,1388.18226995881,1396.20614311,1421.52005718156,1436.32745030885,1455.46929440636,1490.86071177226,1520.2582068039,1570.96884072997,1637.21907771451,1698.26134645226,1774.80328990403,1854.38387095741,1920.6524146166,1993.55318995584,2047.89012762093,2094.74152906203,2163.54950099861,2261.86710444476,2294.37413396375,2377.71731999065,2462.7411996896,2537.12806991754,2631.20917553948,2726.83957020816,2790.84809920089,NA
764,"THA","Thailand",6653.33646437198,7137.6522004275,7637.41067168065,8192.92589996937,8767.32846864391,9384.89115764861,9806.04729487702,9423.75352301199,8599.98755242048,8890.21088844563,9189.84594187658,9418.60982425007,9915.06125273305,10548.7293050821,11135.3288454765,11527.0125706745,12026.7963895012,12609.6618792648,12759.9911030361,12608.2061156605,13489.3281676543,13537.488341522,14450.0136046902,14771.1554773012,14852.4361214448,15256.4188350439,15709.7836300773,16285.6373659465,16904.6983824498,NA
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3264.55950503461,3498.33970943839,3182.27052699145,3063.58343354367,4898.57583902076,6500.73039358196,9017.08315769133,9309.06414607631,10048.2322327699,9275.52937092882,9005.47841927883,9860.3315456885,10174.2621772058,8887.0821434698,6466.73773205918,7657.2784755868,7566.01842166241,6740.89018147964,6795.51037732303,NA
768,"TGO","Togo",1298.47945759853,1259.79088894806,1184.22504559823,984.706762348284,1107.0804451519,1164.08661018533,1231.25546981055,1365.22337841697,1291.64447036698,1282.71831286754,1235.46482862298,1182.19705375651,1140.99021111501,1167.50458306851,1162.3442657383,1145.91213124786,1161.0574169635,1156.05989912211,1170.77597425239,1202.51931582117,1241.92066902774,1286.47049660966,1334.66076671312,1379.39899388641,1423.55300158526,1467.24515929218,1510.2871318932,1537.5005783318,1574.02040685635,NA
776,"TON","Tonga",3577.35327917963,3799.76391738467,3803.22939122412,3938.87233904478,4126.08740800514,4268.67552463074,4255.94149649857,4235.12058711958,4331.74942521121,4479.12255933592,4606.85786176293,4747.87814648915,4883.67320776315,4958.25845586292,4909.82389935742,4953.54872661738,4874.61940137184,4631.70606229815,4738.40561989392,4823.10365146104,4991.43126955853,5151.45482498474,5239.05497261332,5123.89261943282,5268.39964669233,5477.34595519659,5642.74289258855,5745.95129231921,5696.22889040444,NA
780,"TTO","Trinidad and Tobago",10911.8684832497,11178.3755091889,12231.1757860826,12081.6041944248,12453.4547303192,12879.6804909911,13761.8311657849,14770.1116002365,15946.7400533341,17195.9346401121,18335.9751321424,19033.0386568447,20453.8667603803,23291.8787705768,25015.6673606305,26438.1514373837,29790.8948699481,31066.7370122517,31974.0153022934,30419.6768362814,31259.8007905382,30980.4544926655,31172.3517577608,31658.0937009042,31170.2092228766,31553.5340213719,29411.4755572455,28596.3510269593,28407.473732601,NA
788,"TUN","Tunisia",5608.33124777751,5699.14609183529,6011.33496712383,6015.81672440851,6087.98768364723,6123.62256066453,6460.72748766375,6719.5986254345,6956.09981732817,7297.66523928235,7566.78853739605,7785.43010829748,7826.58638812008,8133.6293975944,8574.4392917029,8799.20742233922,9174.91974399924,9692.17526021956,9996.48266319799,10191.8375744705,10440.9649532548,10139.1314565661,10442.2709081703,10638.6272159585,10845.5740418812,10860.5198108706,10876.9999907808,10950.0273861838,11094.0478540293,NA
792,"TUR","Turkey",11400.1652450239,11289.8977162127,11665.1979909179,12357.1652239835,11594.0043413503,12310.1860565761,13010.2406844642,13776.040924636,13874.0707311813,13197.7409442683,13862.0344313681,12842.2040031259,13468.0208387342,14020.1725802283,15160.9245088558,16309.6681265583,17252.426399134,17905.4483970864,17842.2328207313,16787.6268897335,17959.2407217323,19651.6784765047,20259.4381321687,21610.4852442043,22343.497453361,23311.6596919507,23664.4312263351,25030.9273860531,25357.7222342519,NA
795,"TKM","Turkmenistan",8316.75471924605,7713.44219358596,6372.93651603836,6289.59880030189,5069.6548939046,4600.94948214507,4818.17577388865,4202.47527470253,4441.332642638,5113.14893740205,5333.08687970852,5506.28501578289,5465.45482822915,5588.66345168,5808.65968997725,6494.99742555021,7124.6049208503,7815.00209999068,8844.62454916563,9248.87916141183,9942.42109273425,11212.4865037223,12235.2269354044,13235.797934289,14332.1376613479,14992.315055462,15648.8484484767,16390.178979035,17128.9853356541,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19845.6309917751,18952.3048988575,18843.2273480019,19743.7303216347,20560.9861429086,21126.2356395988,21699.4687391799,22512.0514966094,NA
798,"TUV","Tuvalu",2377.47942889465,2432.44774239943,2476.68751140844,2555.49923293236,2800.62602165526,2647.30830115313,2482.81701715291,2731.17877274883,3151.50248514357,3097.572538555,3051.83363254686,3072.26974285611,3275.86837235891,3124.33970062776,3037.43400739975,2884.34078778345,2911.10183638138,3065.38002743792,3280.25059468301,3101.7613181509,2986.72940216611,3180.10418409449,3027.93796908739,3132.10581164543,3141.0561599514,3389.01205646329,3452.66326502321,3548.18193479958,3593.27418436201,NA
800,"UGA","Uganda",773.199678311358,788.90785519771,789.144708698154,827.465546808185,852.983523150188,922.400353456629,976.440393873546,996.73524824362,1015.82292170738,1065.99611460327,1067.04999865993,1088.36340957555,1146.81030791323,1182.82268145541,1223.73930229244,1260.65704911059,1353.26320278121,1421.58606458934,1497.37914095099,1549.36178312208,1585.37517575313,1679.93785536683,1689.77724447802,1694.67810014202,1722.49137694146,1749.60234940908,1767.49689955121,1768.21113747699,1808.43113363406,NA
804,"UKR","Ukraine",10463.9599550096,9563.88213573112,8611.47455872664,7382.2997222315,5717.52856925436,5059.82291520728,4594.43233101207,4497.39027526063,4451.54794416577,4484.73300625804,4797.38027699732,5291.85927037009,5625.26499727842,6210.75509130761,7015.82283341774,7279.25900298855,7873.88391738588,8522.49610211362,8766.19422139608,7505.67775746055,7824.49845171438,8281.86712612352,8322.17303436674,8338.91505034601,7829.96155704156,7083.19075306228,7280.17622290895,7488.58058238535,7774.53974187612,NA
784,"ARE","United Arab Emirates",112349.597966668,106956.142032302,104302.087362096,99773.3181305517,101017.748526494,102387.224757103,103032.432941286,105953.226103223,100904.474777361,98483.1176717057,103318.150198103,99413.7868109255,96679.2963477403,98580.5219791448,98543.2474507685,91624.9361676698,87120.0651423881,77235.8544138784,69351.0196603658,58843.4694238097,55362.9898190898,56574.2881750551,57851.6938744732,60403.0455846443,62879.7030208439,65742.6507380267,67045.1042913884,66477.8187192938,66616.050283165,NA
826,"GBR","United Kingdom",26538.2086236228,26168.5472189843,26194.8232772837,26792.3937301701,27765.2399937369,28680.9219438742,29320.6593831925,30372.4059023659,31387.5930308991,32355.3087903318,33347.8987028301,34207.6064153109,34854.6303295958,35832.661532418,36475.0831355478,37377.3319088923,38138.1958118245,38762.2608411125,38350.3976199879,36444.7775640319,36865.3022431368,37141.75578227,37430.0090024432,37975.8119779585,38673.7074246212,39271.3936390488,39740.0552143675,40208.1337058044,40501.7073194143,NA
840,"USA","United States of America",36561.46377772,36047.3899088924,36810.0953603388,37336.4101112116,38369.2956850994,38940.5063912362,39937.047430607,41216.7539604169,42571.7490281632,44092.2377438294,45405.7603350487,45433.999242059,45800.0235526752,46700.5006867942,48055.414123911,49269.4120517319,50180.2840897221,50635.1225070857,50092.8611709312,48407.4501311539,49234.9008181722,49640.5768610883,50389.1589015421,50965.3037364557,51832.777924919,52933.8781204449,53380.5786640334,54214.9652784206,55454.914929381,NA
858,"URY","Uruguay",9841.94794451568,10118.4569595534,10842.0620137714,11048.6520605262,11766.4751208114,11512.9565809308,12068.6797318253,13009.0035806504,13510.5640057772,13180.6448297093,12880.6170410222,12364.1023645241,11406.1643035198,11506.2220921371,12089.985391929,12990.6353437339,13508.4349642169,14364.6693721019,15356.4503124504,15962.9149485099,17159.393773124,17993.4475354769,18574.7319867382,19376.1326544074,19939.005007795,19945.0346810185,20210.2576828336,20658.4744405161,20916.1501843495,NA
860,"UZB","Uzbekistan",3851.57260407965,3751.77047519728,3254.37551208751,3108.08627502336,2889.18766329906,2811.91530245984,2805.5402153585,2896.30804149446,2972.61818976449,3067.20033431124,3141.061025,3230.69022034995,3318.20259458386,3418.63556439543,3631.1520155038,3838.60021257125,4074.60678231344,4397.54884013816,4718.25592080831,5012.81858230688,5243.52505550283,5502.04902195618,5821.52795425592,6166.0033673925,6498.13904169684,6861.36936924857,7154.02907170372,7348.45008440427,7591.98672671098,NA
548,"VUT","Vanuatu",2550.34890395624,2558.10570686496,2549.08109534712,2494.68147689001,2647.9235395106,2610.62907107573,2615.97255313489,2694.30941192253,2761.79570209549,2720.93029031426,2824.30590107529,2664.59993829837,2467.1128958963,2507.86983728001,2541.77907949756,2610.63713730642,2764.42391541911,2839.85332356801,2952.59486854292,2976.97290733276,2949.08129984367,2905.90472228551,2875.76184791295,2850.85168669923,2837.12265918211,2766.86456509726,2789.6248667716,2839.12817726859,2858.20236927873,NA
862,"VEN","Venezuela",14619.4541903449,15671.7999049053,16248.5550620926,15937.2940148975,15231.1834003418,15503.4745713288,15158.6101189769,15805.1591341379,15544.778403732,14338.8314532754,14589.3472276867,14806.6635678272,13251.3752905602,12007.8332714062,13960.5419757979,15147.0270428253,16383.4349961259,17557.6963210351,18224.7016733976,17392.3900796089,16887.0959222895,17319.2896120743,17998.2996740348,17982.1305222454,17131.3869071201,16045.9823385519,13416.7955065694,11489.6488179187,9401.62274820873,NA
704,"VNM","Viet Nam",1457.59461253734,1512.26978015237,1609.49202564049,1705.33554295774,1822.02581015414,1962.30553427076,2112.9148608741,2253.62526288592,2353.55571497582,2437.195886651,2574.13300529398,2705.37591775453,2848.44088740631,3016.57032748223,3214.18513538635,3425.02395990616,3630.03457115151,3852.32363307564,4031.551427591,4207.75617819796,4433.46782576121,4662.22305207602,4856.00060371544,5065.6434270426,5312.49218270375,5608.47185909735,5895.62849208773,6233.48504530588,6608.62168558014,NA
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",3425.70716921614,3466.03907359711,3561.74007285757,3519.55010135257,3581.81435891402,3628.62044516412,3660.35026210213,3729.73272092784,3839.68806385576,3873.78169544611,3997.97364579697,4032.08410928363,4071.39375335838,4103.529465145,4145.34544118202,4253.64588810944,4265.41726022596,4284.61200667025,4317.23048624811,4359.81262769584,4566.15739957797,3876.30261880773,3861.11671620834,3938.89106591948,3828.48488681824,3108.76421712747,2619.05068060548,2404.422369654,2284.97050409848,NA
894,"ZMB","Zambia",2339.13795868781,2278.80202451196,2185.12065606944,2278.34712277453,2031.77645680089,2038.51033159385,2108.91095291693,2130.5199565063,2064.46765113578,2102.07488885045,2126.25764084021,2181.452046118,2221.67178516144,2315.8017234774,2415.59011717611,2523.60344384401,2652.09272773809,2797.88959083294,2934.29304328589,3115.93757898372,3338.09718592616,3419.01045990353,3566.38252131215,3631.0038583767,3684.68550667149,3677.73501885216,3703.01286555297,3717.66716609555,3747.97245489577,NA
716,"ZWE","Zimbabwe",2819.54946749144,2906.27284905597,2591.00753357644,2572.87039454223,2768.30995334982,2736.48643557488,2985.85660491882,3036.42222417013,3099.07618176202,3054.06418935275,2945.99321170012,2977.76850532599,2706.03149428103,2240.903025523,2104.14351235547,1974.64508141423,1893.93622985392,1809.79170242799,1475.14065256759,1632.99986557873,1928.01708073514,2168.11029336035,2486.84793026389,2491.63513985282,2506.49021994012,2509.00814024702,2489.09749352291,2568.4100720042,2688.40694206012,NA
